      TABLE   rep˛ˇˇˇˇ   J ◊ d 	+Ò :~ I Wò f% t≤ É? ëÃ !†Y˝        A±  Ç„  ƒ G Fy á´ »› 
 KA ås Õ•˚\˛     J  rWS2_Batt        2018-12-11 02:00:14       24.1      0
WS2_RH2         2018-12-11 02:03:14         98      0
WS2_RH_status   2018-12-11 02:03:14          0      0
WS2_RH_Max      2018-12-11 02:03:14         98      0
WS2_RH_Min      2018-12-11 02:03:14         98      0
WS2_T1          2018-12-11 02:03:14        0.3      0
WS2_T2          2018-12-11 02:03:14        0.3      0
WS2_T_Status    2018-12-11 02:03:14          0      0
WS2_T_Max       2018-12-11 02:03:14        0.5      0
WS2_T_Min       2018-12-11 02:03:14        0.3      0
WS2_WD1         2018-12-11 02:03:14        135      0
WS2_WD2         2018-12-11 02:03:14        145      0
WS2_WD_Status   2018-12-11 02:03:14          0      0
WS2_WD_Max      2018-12-11 02:03:14        175      0
WS2_WD_Min      2018-12-11 02:03:14        118      0
WS2_WS1         2018-12-11 02:03:14        3.1      0
WS2_WS2         2018-12-11 02:03:14        3.1      0
WS2_WS_status   2018-12-11 02:03:14          0      0
WS2_WS_Max      2018-12-11 02:03:14        3.4      0
WS2_WS_Min      2018-12-11 02:03:14        1.0      0
˚\˛ˇ  !    rWS2_Batt        2018-12-11 02:04:14       24.1      0
WS2_Batt_status 2018-12-11 02:04:14     24.072      0
WS2_Door        2018-12-11 02:04:14          1      0
WS2_Door_status 2018-12-11 02:04:14          0      0
WS2_DPT         2018-12-11 02:04:14        0.0      0
WS2_P1          2018-12-11 02:04:14      992.2      0
WS2_P2          2018-12-11 02:04:14      992.2      0
WS2_P_status    2018-12-11 02:04:14          0      0
WS2_P_Max       2018-12-11 02:04:14      992.2      0
WS2_P_Min       2018-12-11 02:04:14      991.9      0
WS2_RH1         2018-12-11 02:04:14         98      0
WS2_RH2         2018-12-11 02:04:14         98      0
WS2_RH_status   2018-12-11 02:04:14          0      0
WS2_RH_Max      2018-12-11 02:04:14         98      0
WS2_RH_Min      2018-12-11 02:04:14         98      0
WS2_T1          2018-12-11 02:04:14        0.3      0
WS2_T2          2018-12-11 02:04:14        0.3      0
WS2_T_Status    2018-12-11 02:04:14          0      0
WS2_T_Max       2018-12-11 02:04:14        0.5      0
WS2_T_Min       2018-12-11 02:04:14        0.3      0
WS2_WD1         2018-12-11 02:04:14        143      0
WS2_WD2         2018-12-11 02:04:14        145      0
WS2_WD_Status   2018-12-11 02:04:14          0      0
WS2_WD_Max      2018-12-11 02:04:14        175      0
WS2_WD_Min      2018-12-11 02:04:14        118      0
WS2_WS1         2018-12-11 02:04:14        3.4      0
WS2_WS2         2018-12-11 02:04:14        3.4      0
WS2_WS_status   2018-12-11 02:04:14          0      0
WS2_WS_Max      2018-12-11 02:04:14        3.4      0
WS2_WS_Min      2018-12-11 02:04:14        1.0      0
˚\ˇ;  'ù  ì  rWS2_Batt        2018-12-11 02:05:14       24.1      0
WS2_Batt_status 2018-12-11 02:05:14     24.072      0
WS2_Door        2018-12-11 02:05:14          1      0
WS2_Door_status 2018-12-11 02:05:14          0      0
WS2_DPT         2018-12-11 02:05:14        0.0      0
WS2_P1          2018-12-11 02:05:14      992.2      0
WS2_P2          2018-12-11 02:05:14      992.2      0
WS2_P_status    2018-12-11 02:05:14          0      0
WS2_P_Max       2018-12-11 02:05:14      992.2      0
WS2_P_Min       2018-12-11 02:05:14      991.9      0
WS2_RH1         2018-12-11 02:05:14         98      0
WS2_RH2         2018-12-11 02:05:14         98      0
WS2_RH_status   2018-12-11 02:05:14          0      0
WS2_RH_Max      2018-12-11 02:05:14         98      0
WS2_RH_Min      2018-12-11 02:05:14         98      0
WS2_T1          2018-12-11 02:05:14        0.3      0
WS2_T2          2018-12-11 02:05:14        0.3      0
WS2_T_Status    2018-12-11 02:05:14          0      0
WS2_T_Max       2018-12-11 02:05:14        0.5      0
WS2_T_Min       2018-12-11 02:05:14        0.3      0
WS2_WD1         2018-12-11 02:05:14        151      0
WS2_WD2         2018-12-11 02:05:14        145      0
WS2_WD_Status   2018-12-11 02:05:14          0      0
WS2_WD_Max      2018-12-11 02:05:14        175      0
WS2_WD_Min      2018-12-11 02:05:14        118      0
WS2_WS1         2018-12-11 02:05:14        2.7      0
WS2_WS2         2018-12-11 02:05:14        2.7      0
WS2_WS_status   2018-12-11 02:05:14          0      0
WS2_WS_Max      2018-12-11 02:05:14        3.4      0
WS2_WS_Min      2018-12-11 02:05:14        1.0      0
˚\ˇw  ."  !  rWS2_Batt        2018-12-11 02:06:14       24.1      0
WS2_Batt_status 2018-12-11 02:06:14     24.072      0
WS2_Door        2018-12-11 02:06:14          1      0
WS2_Door_status 2018-12-11 02:06:14          0      0
WS2_DPT         2018-12-11 02:06:14        0.0      0
WS2_P1          2018-12-11 02:06:14      992.2      0
WS2_P2          2018-12-11 02:06:14      992.2      0
WS2_P_status    2018-12-11 02:06:14          0      0
WS2_P_Max       2018-12-11 02:06:14      992.2      0
WS2_P_Min       2018-12-11 02:06:14      991.9      0
WS2_RH1         2018-12-11 02:06:14         98      0
WS2_RH2         2018-12-11 02:06:14         98      0
WS2_RH_status   2018-12-11 02:06:14          0      0
WS2_RH_Max      2018-12-11 02:06:14         98      0
WS2_RH_Min      2018-12-11 02:06:14         98      0
WS2_T1          2018-12-11 02:06:14        0.3      0
WS2_T2          2018-12-11 02:06:14        0.3      0
WS2_T_Status    2018-12-11 02:06:14          0      0
WS2_T_Max       2018-12-11 02:06:14        0.5      0
WS2_T_Min       2018-12-11 02:06:14        0.3      0
WS2_WD1         2018-12-11 02:06:14        144      0
WS2_WD2         2018-12-11 02:06:14        146      0
WS2_WD_Status   2018-12-11 02:06:14          0      0
WS2_WD_Max      2018-12-11 02:06:14        175      0
WS2_WD_Min      2018-12-11 02:06:14        118      0
WS2_WS1         2018-12-11 02:06:14        2.8      0
WS2_WS2         2018-12-11 02:06:14        2.8      0
WS2_WS_status   2018-12-11 02:06:14          0      0
WS2_WS_Max      2018-12-11 02:06:14        3.4      0
WS2_WS_Min      2018-12-11 02:06:14        1.0      0
˚\ˇ≥  4ß  'ù  rWS2_Batt        2018-12-11 02:07:14       24.1      0
WS2_Batt_status 2018-12-11 02:07:14     24.072      0
WS2_Door        2018-12-11 02:07:14          1      0
WS2_Door_status 2018-12-11 02:07:14          0      0
WS2_DPT         2018-12-11 02:07:14       -0.1      0
WS2_P1          2018-12-11 02:07:14      992.2      0
WS2_P2          2018-12-11 02:07:14      992.2      0
WS2_P_status    2018-12-11 02:07:14          0      0
WS2_P_Max       2018-12-11 02:07:14      992.2      0
WS2_P_Min       2018-12-11 02:07:14      991.9      0
WS2_RH1         2018-12-11 02:07:14         98      0
WS2_RH2         2018-12-11 02:07:14         98      0
WS2_RH_status   2018-12-11 02:07:14          0      0
WS2_RH_Max      2018-12-11 02:07:14         98      0
WS2_RH_Min      2018-12-11 02:07:14         98      0
WS2_T1          2018-12-11 02:07:14        0.3      0
WS2_T2          2018-12-11 02:07:14        0.3      0
WS2_T_Status    2018-12-11 02:07:14          0      0
WS2_T_Max       2018-12-11 02:07:14        0.5      0
WS2_T_Min       2018-12-11 02:07:14        0.3      0
WS2_WD1         2018-12-11 02:07:14        144      0
WS2_WD2         2018-12-11 02:07:14        146      0
WS2_WD_Status   2018-12-11 02:07:14          0      0
WS2_WD_Max      2018-12-11 02:07:14        175      0
WS2_WD_Min      2018-12-11 02:07:14        118      0
WS2_WS1         2018-12-11 02:07:14        2.9      0
WS2_WS2         2018-12-11 02:07:14        2.9      0
WS2_WS_status   2018-12-11 02:07:14          0      0
WS2_WS_Max      2018-12-11 02:07:14        3.4      0
WS2_WS_Min      2018-12-11 02:07:14        1.0      0
˚\ˇÔ  ;,  ."  rWS2_Batt        2018-12-11 02:08:14       24.1      0
WS2_Batt_status 2018-12-11 02:08:14     24.072      0
WS2_Door        2018-12-11 02:08:14          1      0
WS2_Door_status 2018-12-11 02:08:14          0      0
WS2_DPT         2018-12-11 02:08:14        0.0      0
WS2_P1          2018-12-11 02:08:14      992.2      0
WS2_P2          2018-12-11 02:08:14      992.2      0
WS2_P_status    2018-12-11 02:08:14          0      0
WS2_P_Max       2018-12-11 02:08:14      992.2      0
WS2_P_Min       2018-12-11 02:08:14      991.9      0
WS2_RH1         2018-12-11 02:08:14         98      0
WS2_RH2         2018-12-11 02:08:14         98      0
WS2_RH_status   2018-12-11 02:08:14          0      0
WS2_RH_Max      2018-12-11 02:08:14         98      0
WS2_RH_Min      2018-12-11 02:08:14         98      0
WS2_T1          2018-12-11 02:08:14        0.3      0
WS2_T2          2018-12-11 02:08:14        0.3      0
WS2_T_Status    2018-12-11 02:08:14          0      0
WS2_T_Max       2018-12-11 02:08:14        0.5      0
WS2_T_Min       2018-12-11 02:08:14        0.2      0
WS2_WD1         2018-12-11 02:08:14        148      0
WS2_WD2         2018-12-11 02:08:14        146      0
WS2_WD_Status   2018-12-11 02:08:14          0      0
WS2_WD_Max      2018-12-11 02:08:14        175      0
WS2_WD_Min      2018-12-11 02:08:14        118      0
WS2_WS1         2018-12-11 02:08:14        2.5      0
WS2_WS2         2018-12-11 02:08:14        2.5      0
WS2_WS_status   2018-12-11 02:08:14          0      0
WS2_WS_Max      2018-12-11 02:08:14        3.4      0
WS2_WS_Min      2018-12-11 02:08:14        1.0      0
˚\ +  A±  4ß  rWS2_Batt        2018-12-11 02:09:14       24.1      0
WS2_Batt_status 2018-12-11 02:09:14     24.072      0
WS2_Door        2018-12-11 02:09:14          1      0
WS2_Door_status 2018-12-11 02:09:14          0      0
WS2_DPT         2018-12-11 02:09:14        0.0      0
WS2_P1          2018-12-11 02:09:14      992.2      0
WS2_P2          2018-12-11 02:09:14      992.2      0
WS2_P_status    2018-12-11 02:09:14          0      0
WS2_P_Max       2018-12-11 02:09:14      992.2      0
WS2_P_Min       2018-12-11 02:09:14      991.9      0
WS2_RH1         2018-12-11 02:09:14         98      0
WS2_RH2         2018-12-11 02:09:14         98      0
WS2_RH_status   2018-12-11 02:09:14          0      0
WS2_RH_Max      2018-12-11 02:09:14         98      0
WS2_RH_Min      2018-12-11 02:09:14         98      0
WS2_T1          2018-12-11 02:09:14        0.3      0
WS2_T2          2018-12-11 02:09:14        0.3      0
